solver_upper,solver_lower,Δp,seed,profit,market_share,num_evals,time,status
LN_NEWUOA_BOUND,Ipopt,0.0,3,275479.41710101644,3.7330186146693944,100,1144.276999950409,5
LN_NEWUOA_BOUND,Ipopt,0.0,4,305627.4761332325,4.030881678722003,100,1118.0375318527222,5
LN_NEWUOA_BOUND,Ipopt,0.0,5,293247.731179087,3.8324415568176824,100,1148.7592511177063,5
LN_NEWUOA_BOUND,Ipopt,0.0,6,270883.3068218491,4.22518758895544,100,986.9172720909119,5
LN_NEWUOA_BOUND,Ipopt,0.0,7,293612.63005215995,5.289572893298926,100,1073.409821987152,5
LN_NEWUOA_BOUND,Ipopt,0.0,8,299671.27750323794,3.876275233464007,100,1015.0241770744324,5
LN_NEWUOA_BOUND,Ipopt,0.0,9,284526.2713338175,6.1455362066452155,100,1145.198306798935,5
LN_NEWUOA_BOUND,Ipopt,0.0,10,304363.3091196187,3.998324157548252,100,1121.8096508979797,5
LD_SLSQP,Ipopt,nothing,1,367656.99680260976,6.309903805593335,100,4979.890875816345,5
LD_SLSQP,Ipopt,nothing,2,297264.6518479442,3.9125716510869886,1,64.51116108894348,4
LD_SLSQP,Ipopt,nothing,3,275474.4664725441,3.7330186146693944,1,60.47740888595581,4
LD_SLSQP,Ipopt,nothing,4,305611.4541170079,4.030881678722003,1,64.25777292251587,4
LD_SLSQP,Ipopt,nothing,5,377031.3091568417,6.279839303967756,100,5056.611438989639,5
LD_SLSQP,Ipopt,nothing,6,356265.1239745704,6.038739548828272,85,4219.168741941452,4
LD_SLSQP,Ipopt,nothing,7,293608.42417688074,3.759529176498192,1,62.80996298789978,4
LD_SLSQP,Ipopt,nothing,8,353997.8791784004,5.186601584731852,100,4799.876461029053,5
LD_SLSQP,Ipopt,nothing,9,284516.79877157696,3.779076104265464,1,62.72271800041199,4
LD_SLSQP,Ipopt,nothing,10,363296.23298497265,6.016711778607968,100,5127.965346813202,5
